Store,ABC_Class,XYZ_Class,Avg_Daily_Sales,Std_Daily_Sales,Total_Revenue,Days_In_Data,CV,Store_MAPE,Safety_Stock,Reorder_Point,EOQ_Days,Annual_SS_Cost,Current_SS,Current_SS_Cost,SS_Reduction,Annual_Cost_Saving,Inventory_Policy
638,B,Y,5967.8942307692305,1235.593543870063,2482644,416,0.20704012103626063,7.680674285329739,21921.083062008543,63696.34267739316,8.6,5480.270765502136,83550.51923076922,20887.629807692305,61629.43616876067,15407.359042190168,Standard + variability buffer. Fortnightly. 95% SL.
639,B,Y,4815.289930555556,1561.5851726518974,2773607,576,0.3242972272017964,7.680674285329739,18562.6616344054,52269.69114829429,9.5,4640.66540860135,67414.05902777778,16853.514756944445,48851.39739337238,12212.849348343096,Standard + variability buffer. Fortnightly. 95% SL.
640,A,Y,11434.758680555555,2669.216811190487,6586421,576,0.23343009553226565,7.680674285329739,59949.04702674896,139992.35779063782,6.2,14987.26175668724,160086.62152777775,40021.65538194444,100137.5745010288,25034.3936252572,Safety stock + promo buffer. Weekly review. 99% SL.
641,A,Y,5865.161458333333,2002.8160617900314,3378333,576,0.34147671398617546,7.680674285329739,32239.010849306313,73295.14105763964,8.6,8059.752712326578,82112.26041666666,20528.065104166664,49873.24956736034,12468.312391840085,Safety stock + promo buffer. Weekly review. 99% SL.
642,C,Y,3663.815972222222,818.3833251871914,2110358,576,0.22336911334845663,7.680674285329739,10547.92286155969,36194.63466711524,10.9,2636.9807153899224,51293.42361111111,12823.355902777777,40745.50074955142,10186.375187387855,Min-max + buffer. Monthly review. 90% SL.
643,A,Y,8027.084482758621,2190.0865531513155,4655709,580,0.2728371126347809,7.680674285329739,42749.04693494879,98938.63831425914,7.4,10687.261733737198,112379.1827586207,28094.795689655173,69630.13582367191,17407.533955917977,Safety stock + promo buffer. Weekly review. 99% SL.
644,A,Y,9216.444174757282,2265.379305083968,3797175,412,0.2457975399328698,7.680674285329739,48547.31002315752,113062.41924645849,6.9,12136.82750578938,129030.21844660194,32257.554611650485,80482.90842344442,20120.727105861104,Safety stock + promo buffer. Weekly review. 99% SL.
645,A,Y,10705.598260869565,2765.948483663911,6155719,575,0.25836468138112684,7.680674285329739,56673.408488533765,131612.59631462072,6.4,14168.352122133441,149878.3756521739,37469.59391304348,93204.96716364015,23301.241790910037,Safety stock + promo buffer. Weekly review. 99% SL.
646,C,X,5011.621428571429,1035.6120056614016,2104881,420,0.2066421058377118,7.680674285329739,14344.422217879157,49425.77221787916,9.3,3586.1055544697892,70162.7,17540.675,55818.277782120844,13954.569445530211,Min-max automated. Monthly review. 90% SL.
647,A,Y,5770.072413793104,1571.589759211485,3346642,580,0.2723691570065341,7.680674285329739,30723.031890422055,71113.53878697378,8.7,7680.757972605514,80781.01379310346,20195.253448275864,50057.9819026814,12514.49547567035,Safety stock + promo buffer. Weekly review. 99% SL.
648,A,Y,6599.401724137931,1477.2184133556389,3827653,580,0.2238412624514998,7.680674285329739,34477.30630650479,80673.11837547031,8.1,8619.326576626197,92391.62413793102,23097.906034482756,57914.31783142623,14478.579457856558,Safety stock + promo buffer. Weekly review. 99% SL.
649,C,Y,3695.001733102253,1485.4449336945,2132016,577,0.402014678474142,7.680674285329739,11554.59134467438,37419.603476390155,10.9,2888.647836168595,51730.024263431544,12932.506065857886,40175.432918757164,10043.858229689291,Min-max + buffer. Monthly review. 90% SL.
650,B,X,6389.895238095238,1138.9140992692392,2683756,420,0.17823674048351656,7.680674285329739,23258.19351632138,67987.46018298804,8.3,5814.548379080345,89458.53333333333,22364.63333333333,66200.33981701195,16550.084954252987,Standard automated. Fortnightly cycle. 95% SL.
651,A,Y,7609.548611111111,1652.0781877690947,4383100,576,0.21710593784193802,7.680674285329739,39659.52956153081,92926.3698393086,7.6,9914.882390382703,106533.68055555556,26633.42013888889,66874.15099402475,16718.537748506187,Safety stock + promo buffer. Weekly review. 99% SL.
652,A,Y,6596.027681660899,2243.9537917887283,3812504,578,0.34019775235747557,7.680674285329739,36233.38226504129,82405.5760366676,8.1,9058.345566260323,92344.3875432526,23086.09688581315,56111.005278211305,14027.751319552826,Safety stock + promo buffer. Weekly review. 99% SL.
653,A,Y,5934.048611111111,1569.3385738494999,3418012,576,0.2644633835508219,7.680674285329739,31492.1080015182,73030.44827929599,8.6,7873.02700037955,83076.68055555556,20769.17013888889,51584.57255403736,12896.14313850934,Safety stock + promo buffer. Weekly review. 99% SL.
654,A,Y,6425.465277777777,2471.5819357001365,3701068,576,0.384654157925031,7.680674285329739,36114.57339512181,81092.83033956625,8.3,9028.643348780453,89956.51388888888,22489.12847222222,53841.94049376706,13460.485123441766,Safety stock + promo buffer. Weekly review. 99% SL.
655,A,Y,7902.951388888889,2471.8461921472476,4552100,576,0.31277507231317736,7.680674285329739,42843.230387087155,98163.89010930937,7.4,10710.807596771789,110641.31944444444,27660.32986111111,67798.08905735728,16949.52226433932,Safety stock + promo buffer. Weekly review. 99% SL.
656,C,Y,3235.6470588235293,697.8059052887173,1870204,578,0.2156619348781623,7.680674285329739,9289.848501799639,31939.377913564345,11.6,2322.4621254499098,45299.05882352941,11324.764705882353,36009.21032172977,9002.302580432442,Min-max + buffer. Monthly review. 90% SL.
657,A,Y,5984.5993031358885,2060.5674585000093,3435160,574,0.34431168305959703,7.680674285329739,32941.96826184254,74834.16338379376,8.6,8235.492065460636,83784.39024390244,20946.09756097561,50842.421982059896,12710.605495514974,Safety stock + promo buffer. Weekly review. 99% SL.
658,A,Y,6162.251736111111,1883.1942255915428,3549457,576,0.30560163820571107,7.680674285329739,33295.709619083675,76431.47177186146,8.4,8323.927404770919,86271.52430555556,21567.88107638889,52975.81468647189,13243.953671617972,Safety stock + promo buffer. Weekly review. 99% SL.
659,A,Y,5708.837370242214,1776.8601494875024,3299708,578,0.3112472880642095,7.680674285329739,30926.517463619326,70888.37905531483,8.8,7731.6293659048315,79923.723183391,19980.93079584775,48997.20571977168,12249.30142994292,Safety stock + promo buffer. Weekly review. 99% SL.
660,C,Y,4485.480952380953,1526.278094917615,1883902,420,0.34027077834483865,7.680674285329739,13580.92779358431,44979.29446025098,9.9,3395.2319483960773,62796.73333333334,15699.183333333334,49215.805539749024,12303.951384937256,Min-max + buffer. Monthly review. 90% SL.
661,A,Y,7153.2897526501765,1528.6429255293438,4048762,566,0.2136978898363521,7.680674285329739,37237.323190749834,87310.35145930108,7.8,9309.330797687458,100146.05653710247,25036.514134275618,62908.73334635264,15727.18333658816,Safety stock + promo buffer. Weekly review. 99% SL.
662,A,Y,8469.998275862068,2751.85564994455,4912599,580,0.32489447580961506,7.680674285329739,46181.63868749014,105471.6266185246,7.2,11545.409671872534,118579.97586206895,29644.99396551724,72398.33717457882,18099.584293644704,Safety stock + promo buffer. Weekly review. 99% SL.
663,B,Y,4540.592792792792,1586.1665843034775,2520029,555,0.3493302871865483,7.680674285329739,17720.50200910042,49504.651558649966,9.8,4430.125502275105,63568.299099099095,15892.074774774774,45847.797089998676,11461.949272499669,Standard + variability buffer. Fortnightly. 95% SL.
664,B,Y,4874.0,1525.4818796949962,2812298,577,0.31298356169367997,7.680674285329739,18688.60744227487,52806.60744227487,9.5,4672.151860568718,68236.0,17059.0,49547.39255772513,12386.848139431282,Standard + variability buffer. Fortnightly. 95% SL.
665,A,Y,8277.653846153846,2648.2555145813594,4734818,572,0.3199282748229262,7.680674285329739,45026.03214129491,102969.60906437183,7.3,11256.508035323728,115887.15384615384,28971.78846153846,70861.12170485893,17715.280426214733,Safety stock + promo buffer. Weekly review. 99% SL.
666,A,Y,6953.448695652174,2055.779743993203,3998233,575,0.2956489411187621,7.680674285329739,37401.21393570735,86075.35480527257,7.9,9350.303483926837,97348.28173913044,24337.07043478261,59947.067803423095,14986.766950855774,Safety stock + promo buffer. Weekly review. 99% SL.
667,A,Y,8812.436206896551,2283.538897736978,5111213,580,0.25912685710563177,7.680674285329739,46665.78124005314,108352.83468832899,7.0,11666.445310013285,123374.10689655172,30843.52672413793,76708.32565649858,19177.081414124645,Safety stock + promo buffer. Weekly review. 99% SL.
668,A,Y,8889.479310344828,2025.2842589252261,5155898,580,0.22782934615398348,7.680674285329739,46508.625101366815,108734.98027378062,7.0,11627.156275341704,124452.71034482759,31113.177586206897,77944.08524346078,19486.021310865195,Safety stock + promo buffer. Weekly review. 99% SL.
669,C,Y,4431.221428571429,981.4699929359807,1861113,420,0.22148971987897126,7.680674285329739,12748.654484445904,43767.20448444591,9.9,3187.163621111476,62037.100000000006,15509.275000000001,49288.4455155541,12322.111378888525,Min-max + buffer. Monthly review. 90% SL.
670,B,Y,6570.821002386635,1618.9930191674293,2753174,419,0.24639128330833898,7.680674285329739,24483.754257749908,70479.50127445636,8.2,6120.938564437477,91991.49403341289,22997.873508353223,67507.73977566298,16876.934943915745,Standard + variability buffer. Fortnightly. 95% SL.
671,B,Y,5597.664285714286,1153.4645350275464,2351019,420,0.2060617565028481,7.680674285329739,20554.400923787744,59738.05092378774,8.8,5138.600230946936,78367.3,19591.825,57812.899076212256,14453.224769053064,Standard + variability buffer. Fortnightly. 95% SL.
672,A,Y,9027.465277777777,2234.746490556176,5199820,576,0.24754971875187168,7.680674285329739,47584.38697754578,110776.64392199021,7.0,11896.096744386445,126384.51388888888,31596.12847222222,78800.1269113431,19700.031727835776,Safety stock + promo buffer. Weekly review. 99% SL.
673,A,Y,6983.48,1872.436616866159,4015501,575,0.26812371723927886,7.680674285329739,37117.74173014195,86002.10173014195,7.9,9279.435432535487,97768.72,24442.18,60650.97826985805,15162.744567464513,Safety stock + promo buffer. Weekly review. 99% SL.
674,A,Y,8145.730902777777,2441.691590142742,4691941,576,0.29975107443214216,7.680674285329739,43895.40017029098,100915.51648973543,7.3,10973.850042572745,114040.23263888888,28510.05815972222,70144.83246859789,17536.208117149472,Safety stock + promo buffer. Weekly review. 99% SL.
675,B,Y,4386.721453287198,1617.964919913065,2535525,578,0.3688323813449883,7.680674285329739,17292.010960772324,47999.06113378271,10.0,4323.002740193081,61414.100346020765,15353.525086505191,44122.089385248444,11030.522346312111,Standard + variability buffer. Fortnightly. 95% SL.
676,A,Y,7385.120943952802,2137.2513256688503,5007112,678,0.28939963771600885,7.680674285329739,39612.71997197932,91308.56657964893,7.7,9903.17999299483,103391.69321533923,25847.923303834807,63778.973243359906,15944.743310839976,Safety stock + promo buffer. Weekly review. 99% SL.
677,A,Y,8358.557142857142,2030.8407464738232,3510594,420,0.24296546781513495,7.680674285329739,43980.164917177055,102490.06491717705,7.2,10995.041229294264,117019.79999999999,29254.949999999997,73039.63508282293,18259.908770705733,Safety stock + promo buffer. Weekly review. 99% SL.
678,A,Y,7228.670138888889,2125.0573914813162,4163714,576,0.29397625713323206,7.680674285329739,38852.46209210994,89453.15306433216,7.8,9713.115523027485,101201.38194444444,25300.34548611111,62348.9198523345,15587.229963083624,Safety stock + promo buffer. Weekly review. 99% SL.
679,A,Y,9937.36724137931,2232.9036374623797,5763673,580,0.22469770747372037,7.680674285329739,51931.907046722576,121493.47773637774,6.6,12982.976761680644,139123.14137931034,34780.785344827586,87191.23433258777,21797.808583146943,Safety stock + promo buffer. Weekly review. 99% SL.
680,B,Y,5216.024137931035,1377.5963633622866,3025294,580,0.2641085100324551,7.680674285329739,19574.149468460026,56086.31843397727,9.2,4893.537367115006,73024.33793103449,18256.084482758622,53450.188462574464,13362.547115643616,Standard + variability buffer. Fortnightly. 95% SL.
681,C,Y,3579.349290780142,1193.7178933327284,2018753,564,0.3335013703210144,7.680674285329739,10801.361268481665,35856.80630394266,11.1,2700.3403171204163,50110.89007092199,12527.722517730497,39309.52880244033,9827.382200610082,Min-max + buffer. Monthly review. 90% SL.
682,A,Y,11104.11680911681,3251.5145533671566,7795090,702,0.29282063663969804,7.680674285329739,59651.34057088473,137380.1582347024,6.3,14912.835142721182,155457.63532763533,38864.40883190883,95806.2947567506,23951.57368918765,Safety stock + promo buffer. Weekly review. 99% SL.
683,A,Y,9310.918965517241,2646.7566306360404,5400333,580,0.284263738137797,7.680674285329739,49830.00247274838,115006.43523136908,6.9,12457.500618187096,130352.86551724139,32588.216379310346,80522.863044493,20130.71576112325,Safety stock + promo buffer. Weekly review. 99% SL.
684,A,Y,7341.947619047619,2133.7238028712673,3083618,420,0.2906209514946184,7.680674285329739,39402.42837295187,90796.0617062852,7.7,9850.607093237968,102787.26666666666,25696.816666666666,63384.83829371479,15846.209573428698,Safety stock + promo buffer. Weekly review. 99% SL.
685,A,Y,6833.284722222223,2720.5393388893394,3935972,576,0.398130540359601,7.680674285329739,38687.31179389909,86520.30484945465,8.0,9671.827948474773,95665.98611111112,23916.49652777778,56978.67431721203,14244.668579303008,Safety stock + promo buffer. Weekly review. 99% SL.
686,A,Y,6274.229166666667,2567.1536732681034,3613956,576,0.40915841692661103,7.680674285329739,35738.13074780764,79657.7349144743,8.4,8934.53268695191,87839.20833333334,21959.802083333336,52101.0775855257,13025.269396381425,Safety stock + promo buffer. Weekly review. 99% SL.
687,A,Y,8181.689236111111,1748.5342201141013,4712653,576,0.21371310613909456,7.680674285329739,42591.00669784989,99862.83135062768,7.3,10647.751674462472,114543.64930555556,28635.91232638889,71952.64260770567,17988.160651926417,Safety stock + promo buffer. Weekly review. 99% SL.
688,C,Y,3648.424610051993,1424.707007507339,2105141,577,0.39049923180049917,7.680674285329739,11337.699505152521,36876.67177551647,11.0,2834.4248762881302,51077.944540727905,12769.486135181976,39740.24503557538,9935.061258893846,Min-max + buffer. Monthly review. 90% SL.
689,A,Y,7175.100346020761,1989.998840031682,4147208,578,0.2773478758572785,7.680674285329739,38285.06359171956,88510.7660138649,7.8,9571.26589792989,100451.40484429066,25112.851211072666,62166.3412525711,15541.585313142776,Safety stock + promo buffer. Weekly review. 99% SL.
690,A,Y,5585.982638888889,1429.964280384769,3217526,576,0.2559915368210317,7.680674285329739,29542.839820610425,68644.71829283264,8.9,7385.709955152606,78203.75694444444,19550.93923611111,48660.91712383401,12165.229280958503,Safety stock + promo buffer. Weekly review. 99% SL.
691,A,Y,8420.932291666666,2127.5517836070044,4850457,576,0.25265038476944224,7.680674285329739,44476.71434228527,103423.24038395192,7.2,11119.178585571317,117893.05208333333,29473.263020833332,73416.33774104806,18354.084435262015,Safety stock + promo buffer. Weekly review. 99% SL.
692,A,Y,6623.383680555556,2243.0181120075877,3815069,576,0.33865139333426747,7.680674285329739,36355.85322049175,82719.53898438063,8.1,9088.963305122938,92727.37152777778,23181.842881944445,56371.51830728603,14092.879576821508,Safety stock + promo buffer. Weekly review. 99% SL.
693,A,Y,6626.607266435986,2836.955397419714,3830179,578,0.4281158190540428,7.680674285329739,38148.571314370456,84534.82217942236,8.1,9537.142828592614,92772.5017301038,23193.12543252595,54623.930415733346,13655.982603933337,Safety stock + promo buffer. Weekly review. 99% SL.
694,A,X,7923.185714285714,1564.181142964412,3327738,420,0.1974182102211932,7.680674285329739,41020.83456304656,96483.13456304657,7.4,10255.20864076164,110924.6,27731.15,69903.76543695344,17475.94135923836,Lean automated reordering. Weekly cycle. 99% SL.
695,A,Y,5324.355902777777,2122.3749191556017,3066829,576,0.3986162754537754,7.680674285329739,30152.353378106578,67422.84469755102,9.1,7538.0883445266445,74540.98263888888,18635.24565972222,44388.6292607823,11097.157315195574,Safety stock + promo buffer. Weekly review. 99% SL.
